id,name,parsecs_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink
4841,Kepler-220 b,171.109,0.457 Earths,13.049,2014,https://science.nasa.gov/exoplanet-catalog/kepler-220-b/
4842,Kepler-219 d,787.07,19.1 Earths,13.823,2014,https://science.nasa.gov/exoplanet-catalog/kepler-219-d/
4843,Kepler-219 c,787.07,12.5 Earths,13.823,2014,https://science.nasa.gov/exoplanet-catalog/kepler-219-c/
4844,Kepler-219 b,787.07,9.01 Earths,13.823,2014,https://science.nasa.gov/exoplanet-catalog/kepler-219-b/
4845,Kepler-218 c,656.38,10 Earths,14.035,2014,https://science.nasa.gov/exoplanet-catalog/kepler-218-c/
4846,Kepler-218 b,656.38,2.79 Earths,14.035,2014,https://science.nasa.gov/exoplanet-catalog/kepler-218-b/
4847,Kepler-217 c,1104.64,4.08 Earths,13.155,2014,https://science.nasa.gov/exoplanet-catalog/kepler-217-c/
4848,Kepler-217 b,1104.64,5.6 Earths,13.155,2014,https://science.nasa.gov/exoplanet-catalog/kepler-217-b/
4849,Kepler-299 d,1052.24,4.12 Earths,15.232,2014,https://science.nasa.gov/exoplanet-catalog/kepler-299-d/
4850,Kepler-296 e,167,2.96 Earths,16.363,2014,https://science.nasa.gov/exoplanet-catalog/kepler-296-e/
4851,Kepler-295 d,1699.19,2.42 Earths,14.631,2014,https://science.nasa.gov/exoplanet-catalog/kepler-295-d/
4852,Kepler-293 c,974.633,14 Earths,15.452,2014,https://science.nasa.gov/exoplanet-catalog/kepler-293-c/
4853,Kepler-292 d,1056.48,5.6 Earths,16.303,2014,https://science.nasa.gov/exoplanet-catalog/kepler-292-d/
4854,Kepler-622 b,284.761,5.18 Earths,15.052,2016,https://science.nasa.gov/exoplanet-catalog/kepler-622-b/
4855,Kepler-620 b,1355.28,11 Earths,14.844,2016,https://science.nasa.gov/exoplanet-catalog/kepler-620-b/
4856,Kepler-619 c,900.678,3.5 Earths,14.84,2016,https://science.nasa.gov/exoplanet-catalog/kepler-619-c/
4857,Kepler-619 b,900.678,10.1 Earths,14.84,2016,https://science.nasa.gov/exoplanet-catalog/kepler-619-b/
4858,Kepler-618 b,1221.96,7.27 Earths,15.087,2016,https://science.nasa.gov/exoplanet-catalog/kepler-618-b/
4859,Kepler-616 c,945.775,11.5 Earths,15.021,2016,https://science.nasa.gov/exoplanet-catalog/kepler-616-c/
4860,Kepler-616 b,945.775,6.48 Earths,15.021,2016,https://science.nasa.gov/exoplanet-catalog/kepler-616-b/
4861,Kepler-615 b,330,3.68 Earths,14.623,2016,https://science.nasa.gov/exoplanet-catalog/kepler-615-b/
4862,Kepler-614 b,527.995,6.3 Earths,14.81,2016,https://science.nasa.gov/exoplanet-catalog/kepler-614-b/
4863,Kepler-612 b,1445.53,8.45 Earths,15.191,2016,https://science.nasa.gov/exoplanet-catalog/kepler-612-b/
4864,Kepler-611 b,1395.56,3.36 Earths,14.734,2016,https://science.nasa.gov/exoplanet-catalog/kepler-611-b/
4865,Kepler-610 c,845.824,10.9 Earths,14.816,2016,https://science.nasa.gov/exoplanet-catalog/kepler-610-c/
4866,Kepler-610 b,845.824,16.3 Earths,14.816,2016,https://science.nasa.gov/exoplanet-catalog/kepler-610-b/
4867,Kepler-608 b,946.683,12.9 Earths,14.84,2016,https://science.nasa.gov/exoplanet-catalog/kepler-608-b/
4868,Kepler-607 b,519.122,0.59 Earths,14.672,2016,https://science.nasa.gov/exoplanet-catalog/kepler-607-b/
4869,Kepler-606 b,1215.11,11 Earths,14.895,2016,https://science.nasa.gov/exoplanet-catalog/kepler-606-b/
4870,Kepler-364 b,891.462,3.02 Earths,13.754,2014,https://science.nasa.gov/exoplanet-catalog/kepler-364-b/
4871,Kepler-363 d,762.596,4.86 Earths,13.472,2014,https://science.nasa.gov/exoplanet-catalog/kepler-363-d/
4872,Kepler-363 c,762.596,0.209 Jupiters,13.472,2014,https://science.nasa.gov/exoplanet-catalog/kepler-363-c/
4873,Kepler-363 b,762.596,1.65 Earths,13.472,2014,https://science.nasa.gov/exoplanet-catalog/kepler-363-b/
4874,Kepler-362 b,1090.51,0.615 Earths,14.608,2014,https://science.nasa.gov/exoplanet-catalog/kepler-362-b/
4875,Kepler-31 d,1664.64,6.8 Jupiters,15.496,2014,https://science.nasa.gov/exoplanet-catalog/kepler-31-d/
4876,Kepler-316 b,384.938,1.2 Earths,15.81,2014,https://science.nasa.gov/exoplanet-catalog/kepler-316-b/
4877,Kepler-314 b,268.881,0.498 Earths,12.64,2014,https://science.nasa.gov/exoplanet-catalog/kepler-314-b/
4878,Kepler-312 b,797.72,2.21 Earths,13.01,2014,https://science.nasa.gov/exoplanet-catalog/kepler-312-b/
4879,Kepler-310 b,602.268,1.81 Earths,14.376,2014,https://science.nasa.gov/exoplanet-catalog/kepler-310-b/
4880,Kepler-30 b,914.221,11.3 Earths,15.726,2012,https://science.nasa.gov/exoplanet-catalog/kepler-30-b/
4881,Kepler-308 b,1335.92,5.14 Earths,16.019,2014,https://science.nasa.gov/exoplanet-catalog/kepler-308-b/
4882,Kepler-306 d,775.679,6.66 Earths,15.575,2014,https://science.nasa.gov/exoplanet-catalog/kepler-306-d/
4883,Kepler-301 b,719.166,2.39 Earths,14.458,2014,https://science.nasa.gov/exoplanet-catalog/kepler-301-b/
4884,Kepler-298 b,518.204,4.5 Earths,15.617,2014,https://science.nasa.gov/exoplanet-catalog/kepler-298-b/
4885,Kepler-291 b,1786.48,5.31 Earths,16.218,2014,https://science.nasa.gov/exoplanet-catalog/kepler-291-b/
4886,Kepler-28 b,438.359,1.63 Earths,15.13,2011,https://science.nasa.gov/exoplanet-catalog/kepler-28-b/
4887,Kepler-289 c,704.438,0.49 Jupiters,14.142,2014,https://science.nasa.gov/exoplanet-catalog/kepler-289-c/
4888,Kepler-287 c,835.86,0.20765922 Jupiters,14.952,2014,https://science.nasa.gov/exoplanet-catalog/kepler-287-c/
4889,Kepler-286 c,1226.85,2.45 Earths,15.863,2014,https://science.nasa.gov/exoplanet-catalog/kepler-286-c/
4890,Kepler-284 c,1031.95,7.32 Earths,15.944,2014,https://science.nasa.gov/exoplanet-catalog/kepler-284-c/
4891,Kepler-282 e,1337.61,0.177 Jupiters,15.444,2013,https://science.nasa.gov/exoplanet-catalog/kepler-282-e/
4892,Kepler-281 c,1745.45,0.5069528 Jupiters,15.931,2014,https://science.nasa.gov/exoplanet-catalog/kepler-281-c/
4893,Kepler-279 d,1037.4,37.5 Earths,13.647,2013,https://science.nasa.gov/exoplanet-catalog/kepler-279-d/
4894,Kepler-278 b,443.03,0.1761957 Jupiters,11.811,2014,https://science.nasa.gov/exoplanet-catalog/kepler-278-b/
4895,Kepler-192 d,651.674,1.04 Earths,14.308,2016,https://science.nasa.gov/exoplanet-catalog/kepler-192-d/
4896,Kepler-191 d,594.464,5.82 Earths,14.987,2016,https://science.nasa.gov/exoplanet-catalog/kepler-191-d/
4897,Kepler-605 c,556.58,0.566 Earths,14.376,2016,https://science.nasa.gov/exoplanet-catalog/kepler-605-c/
4898,Kepler-605 b,556.58,2.67 Earths,14.376,2016,https://science.nasa.gov/exoplanet-catalog/kepler-605-b/
4899,Kepler-604 b,1026.49,7.22 Earths,14.791,2016,https://science.nasa.gov/exoplanet-catalog/kepler-604-b/
4900,Kepler-603 d,1539.63,2.3 Earths,14.969,2016,https://science.nasa.gov/exoplanet-catalog/kepler-603-d/
4901,Kepler-603 c,1539.63,34.5 Earths,14.969,2016,https://science.nasa.gov/exoplanet-catalog/kepler-603-c/
4902,Kepler-603 b,1539.63,7.51 Earths,14.969,2016,https://science.nasa.gov/exoplanet-catalog/kepler-603-b/
4903,Kepler-361 c,930.32,6.9 Earths,13.635,2014,https://science.nasa.gov/exoplanet-catalog/kepler-361-c/
4904,Kepler-361 b,930.32,2.7 Earths,13.635,2014,https://science.nasa.gov/exoplanet-catalog/kepler-361-b/
4905,Kepler-360 b,876.044,3.36 Earths,15.011,2014,https://science.nasa.gov/exoplanet-catalog/kepler-360-b/
4906,Kepler-359 d,1443.21,2.7 Earths,15.805,2014,https://science.nasa.gov/exoplanet-catalog/kepler-359-d/
4907,Kepler-359 c,1443.21,2.9 Earths,15.805,2014,https://science.nasa.gov/exoplanet-catalog/kepler-359-c/
4908,Kepler-358 c,1101.1,8.5 Earths,15.516,2014,https://science.nasa.gov/exoplanet-catalog/kepler-358-c/
4909,Kepler-358 b,1101.1,7.85 Earths,15.516,2014,https://science.nasa.gov/exoplanet-catalog/kepler-358-b/
4910,Kepler-357 d,688.573,11.6 Earths,15.735,2014,https://science.nasa.gov/exoplanet-catalog/kepler-357-d/
4911,Kepler-357 b,688.573,4.04 Earths,15.735,2014,https://science.nasa.gov/exoplanet-catalog/kepler-357-b/
4912,Kepler-356 c,707.559,3.93 Earths,13.058,2014,https://science.nasa.gov/exoplanet-catalog/kepler-356-c/
4913,Kepler-356 b,707.559,3.09 Earths,13.058,2014,https://science.nasa.gov/exoplanet-catalog/kepler-356-b/
4914,Kepler-355 c,1432.17,7.8 Earths,15.242,2014,https://science.nasa.gov/exoplanet-catalog/kepler-355-c/
4915,Kepler-354 d,554.064,2.07 Earths,15.771,2014,https://science.nasa.gov/exoplanet-catalog/kepler-354-d/
4916,Kepler-354 c,554.064,2.27 Earths,15.771,2014,https://science.nasa.gov/exoplanet-catalog/kepler-354-c/
4917,Kepler-354 b,554.064,4.04 Earths,15.771,2014,https://science.nasa.gov/exoplanet-catalog/kepler-354-b/
4918,Kepler-353 b,384.694,0.64 Earths,16.126,2014,https://science.nasa.gov/exoplanet-catalog/kepler-353-b/
4919,Kepler-352 c,252.733,2.07 Earths,13.142,2014,https://science.nasa.gov/exoplanet-catalog/kepler-352-c/
4920,Kepler-352 b,252.733,0.566 Earths,13.142,2014,https://science.nasa.gov/exoplanet-catalog/kepler-352-b/
4921,Kepler-351 b,1083.91,4.8 Earths,16.229,2014,https://science.nasa.gov/exoplanet-catalog/kepler-351-b/
4922,Kepler-350 d,956.859,14.9 Earths,13.965,2013,https://science.nasa.gov/exoplanet-catalog/kepler-350-d/
4923,Kepler-350 c,956.859,6.1 Earths,13.965,2013,https://science.nasa.gov/exoplanet-catalog/kepler-350-c/
4924,Kepler-216 c,1187.47,9.48 Earths,14.054,2014,https://science.nasa.gov/exoplanet-catalog/kepler-216-c/
4925,Kepler-216 b,1187.47,6.12 Earths,14.054,2014,https://science.nasa.gov/exoplanet-catalog/kepler-216-b/
4926,Kepler-215 e,485.997,3.71 Earths,13.678,2014,https://science.nasa.gov/exoplanet-catalog/kepler-215-e/
4927,Kepler-215 d,485.997,23.6 Earths,13.678,2014,https://science.nasa.gov/exoplanet-catalog/kepler-215-d/
4928,Kepler-215 c,485.997,3.78 Earths,13.678,2014,https://science.nasa.gov/exoplanet-catalog/kepler-215-c/
4929,Kepler-215 b,485.997,3.26 Earths,13.678,2014,https://science.nasa.gov/exoplanet-catalog/kepler-215-b/
4930,Kepler-214 c,1208.44,5.18 Earths,14.057,2014,https://science.nasa.gov/exoplanet-catalog/kepler-214-c/
4931,Kepler-214 b,1208.44,7.32 Earths,14.057,2014,https://science.nasa.gov/exoplanet-catalog/kepler-214-b/
4932,Kepler-1110 b,726.828,7.56 Earths,16.274,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1110-b/
4933,Kepler-1109 b,685.087,5.43 Earths,14.405,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1109-b/
4934,Kepler-1108 b,767.701,2.73 Earths,15.132,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1108-b/
4935,Kepler-1107 b,428.798,2.36 Earths,14.315,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1107-b/
4936,Kepler-1106 b,1090.7,3.36 Earths,14.863,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1106-b/
4937,Kepler-1105 b,318.004,4.7 Earths,15.315,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1105-b/
4938,Kepler-1104 b,530.658,2.04 Earths,12.125,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1104-b/
4939,Kepler-1103 b,1331.92,5.77 Earths,14.294,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1103-b/
4940,Kepler-1102 b,1246.05,7.56 Earths,14.928,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1102-b/
4941,Kepler-1101 b,742.473,6.66 Earths,15.156,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1101-b/
4942,Kepler-1100 b,693.618,3.71 Earths,13.952,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1100-b/
4943,Kepler-1098 b,1049.19,2.24 Earths,14.886,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1098-b/
4944,Kepler-1097 b,719.802,10.7 Earths,15.652,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1097-b/
4945,Kepler-1096 b,377.976,2.07 Earths,15.438,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1096-b/
4946,Kepler-1094 b,1291.01,10.2 Earths,15.318,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1094-b/
4947,Kepler-1093 c,1072.88,4.5 Earths,13.781,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1093-c/
4948,Kepler-1093 b,1072.88,4.46 Earths,13.781,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1093-b/
4949,Kepler-1092 b,981.233,4.94 Earths,14.659,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1092-b/
4950,Kepler-1090 b,858.77,5.69 Earths,15.31,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1090-b/
4951,Kepler-403 d,840.269,2.6 Earths,12.818,2016,https://science.nasa.gov/exoplanet-catalog/kepler-403-d/
4952,Kepler-401 d,965.56,5.77 Earths,13.366,2016,https://science.nasa.gov/exoplanet-catalog/kepler-401-d/
4953,Kepler-398 d,177.355,0.615 Earths,13.499,2016,https://science.nasa.gov/exoplanet-catalog/kepler-398-d/
4954,Kepler-350 b,956.859,16.9 Earths,13.965,2014,https://science.nasa.gov/exoplanet-catalog/kepler-350-b/
4955,Kepler-349 b,940.724,0.297 Jupiters,14.915,2014,https://science.nasa.gov/exoplanet-catalog/kepler-349-b/
4956,Kepler-348 c,570.783,2.33 Earths,12.676,2014,https://science.nasa.gov/exoplanet-catalog/kepler-348-c/
4957,Kepler-348 b,570.783,2.92 Earths,12.676,2014,https://science.nasa.gov/exoplanet-catalog/kepler-348-b/
4958,Kepler-276 d,1144.86,16.3 Earths,15.481,2013,https://science.nasa.gov/exoplanet-catalog/kepler-276-d/
4959,Kepler-26 d,335.307,1.24 Earths,15.853,2014,https://science.nasa.gov/exoplanet-catalog/kepler-26-d/
4960,Kepler-269 c,2257.32,3.5 Earths,15.646,2014,https://science.nasa.gov/exoplanet-catalog/kepler-269-c/
4961,Kepler-267 c,264.993,5.18 Earths,16.69,2014,https://science.nasa.gov/exoplanet-catalog/kepler-267-c/
4962,Kepler-265 e,1280.25,7.22 Earths,15.47,2014,https://science.nasa.gov/exoplanet-catalog/kepler-265-e/
4963,Kepler-264 c,942.173,8.4 Earths,13.15,2014,https://science.nasa.gov/exoplanet-catalog/kepler-264-c/
4964,Kepler-262 b,613.129,2.42 Earths,14.478,2014,https://science.nasa.gov/exoplanet-catalog/kepler-262-b/
4965,Kepler-260 b,627.365,4.7 Earths,14.253,2014,https://science.nasa.gov/exoplanet-catalog/kepler-260-b/
4966,Kepler-25 d,243.249,0.226 Jupiters,10.769,2014,https://science.nasa.gov/exoplanet-catalog/kepler-25-d/
4967,Kepler-258 b,575.988,15.5 Earths,15.49,2014,https://science.nasa.gov/exoplanet-catalog/kepler-258-b/
4968,Kepler-256 e,1026.43,6.12 Earths,15.178,2014,https://science.nasa.gov/exoplanet-catalog/kepler-256-e/
4969,Kepler-255 b,1052.53,3.02 Earths,15.699,2014,https://science.nasa.gov/exoplanet-catalog/kepler-255-b/
4970,Kepler-253 d,838.595,10.2 Earths,15.778,2014,https://science.nasa.gov/exoplanet-catalog/kepler-253-d/
4971,Kepler-252 b,379.424,2.04 Earths,15.406,2014,https://science.nasa.gov/exoplanet-catalog/kepler-252-b/
4972,Kepler-250 d,760.585,5.39 Earths,15.819,2014,https://science.nasa.gov/exoplanet-catalog/kepler-250-d/
4973,Kepler-249 c,190.401,2.89 Earths,16.37,2014,https://science.nasa.gov/exoplanet-catalog/kepler-249-c/
4974,Kepler-247 d,663.711,0.15731759 Jupiters,15.199,2014,https://science.nasa.gov/exoplanet-catalog/kepler-247-d/
4975,Kepler-246 b,626.078,6.08 Earths,15.197,2014,https://science.nasa.gov/exoplanet-catalog/kepler-246-b/
4976,Kepler-244 c,1036.49,4.86 Earths,15.747,2014,https://science.nasa.gov/exoplanet-catalog/kepler-244-c/
4977,Kepler-242 c,600.241,4.66 Earths,15.489,2014,https://science.nasa.gov/exoplanet-catalog/kepler-242-c/
4978,Kepler-212 c,687.194,7.95 Earths,13.129,2014,https://science.nasa.gov/exoplanet-catalog/kepler-212-c/
4979,Kepler-210 c,232.75,12.8 Earths,14.126,2014,https://science.nasa.gov/exoplanet-catalog/kepler-210-c/
4980,Kepler-208 d,775.328,1.87 Earths,13.561,2014,https://science.nasa.gov/exoplanet-catalog/kepler-208-d/
4981,Kepler-207 c,875.519,2.86 Earths,13.164,2014,https://science.nasa.gov/exoplanet-catalog/kepler-207-c/
4982,Kepler-206 b,594.447,1.87 Earths,13.507,2014,https://science.nasa.gov/exoplanet-catalog/kepler-206-b/
4983,Kepler-1340 b,981.779,3.02 Earths,15.003,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1340-b/
4984,Kepler-1339 b,371.049,0.285 Earths,12.344,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1339-b/
4985,Kepler-1337 b,601.629,6.39 Earths,16.21,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1337-b/
4986,Kepler-1336 c,1126.64,3.57 Earths,14.264,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1336-c/
4987,Kepler-1336 b,1126.64,4.58 Earths,14.264,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1336-b/
4988,Kepler-1334 b,1223.04,5.86 Earths,15.461,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1334-b/
4989,Kepler-1333 b,932.446,8.3 Earths,15.421,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1333-b/
4990,Kepler-1332 b,528.685,2.45 Earths,13.975,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1332-b/
4991,Kepler-1331 b,319.197,1.16 Earths,15.58,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1331-b/
4992,Kepler-1329 b,588.037,5.35 Earths,15.958,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1329-b/
4993,Kepler-1328 b,813.543,0.904 Earths,13.969,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1328-b/
4994,Kepler-1327 b,678.069,3.89 Earths,13.966,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1327-b/
4995,Kepler-1326 b,698.326,16.3 Earths,12.842,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1326-b/
4996,Kepler-1324 b,481.667,2.89 Earths,15.554,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1324-b/
4997,Kepler-1323 b,465.417,2.92 Earths,12.444,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1323-b/
4998,Kepler-1322 b,1350.32,3.22 Earths,15.876,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1322-b/
4999,Kepler-1321 b,769.146,21.5 Earths,17.5054,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1321-b/
5000,Kepler-1320 b,647.424,3.53 Earths,15.936,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1320-b/
5001,Kepler-1319 b,103.917,2.36 Earths,15.161,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1319-b/
5002,Kepler-1318 b,475.248,9.85 Earths,15.531,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1318-b/
5003,Kepler-1316 b,800.871,12.3 Earths,14.119,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1316-b/
5004,Kepler-1315 b,480.869,2.48 Earths,15.133,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1315-b/
5005,Kepler-1314 b,141.98685057,22.9 Earths,17.816,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1314-b/
5006,Kepler-1313 b,174.234,3.75 Earths,12.363,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1313-b/
5007,Kepler-953 c,258.893,1.81 Earths,11.871,2016,https://science.nasa.gov/exoplanet-catalog/kepler-953-c/
5008,Kepler-952 b,1304.25,0.143 Jupiters,15.323,2016,https://science.nasa.gov/exoplanet-catalog/kepler-952-b/
5009,Kepler-951 b,382.509,26.7 Earths,14.841,2016,https://science.nasa.gov/exoplanet-catalog/kepler-951-b/
5010,Kepler-950 b,2161.6,0.188 Jupiters,16,2016,https://science.nasa.gov/exoplanet-catalog/kepler-950-b/
5011,Kepler-948 b,868.017,4.08 Earths,14.811,2016,https://science.nasa.gov/exoplanet-catalog/kepler-948-b/
5012,Kepler-947 b,1730.78,5.82 Earths,16.064,2016,https://science.nasa.gov/exoplanet-catalog/kepler-947-b/
5013,Kepler-946 b,1137.29,4.38 Earths,15.011,2016,https://science.nasa.gov/exoplanet-catalog/kepler-946-b/
5014,Kepler-945 b,1651.25,7.41 Earths,15.599,2016,https://science.nasa.gov/exoplanet-catalog/kepler-945-b/
5015,Kepler-943 b,2300.53,29.5 Earths,15.76,2016,https://science.nasa.gov/exoplanet-catalog/kepler-943-b/
5016,Kepler-942 b,216.354,5.18 Earths,13.25,2016,https://science.nasa.gov/exoplanet-catalog/kepler-942-b/
5017,Kepler-941 b,1088.36,9.69 Earths,15.803,2016,https://science.nasa.gov/exoplanet-catalog/kepler-941-b/
5018,Kepler-940 b,1260.78,11.1 Earths,15.727,2016,https://science.nasa.gov/exoplanet-catalog/kepler-940-b/
5019,Kepler-939 b,2093.62,3.71 Earths,15.653,2016,https://science.nasa.gov/exoplanet-catalog/kepler-939-b/
5020,Kepler-411 c,153.676,26.4 Earths,12.448,2016,https://science.nasa.gov/exoplanet-catalog/kepler-411-c/
5021,Kepler-167 e,341.908,1.01 Jupiters,14.284,2016,https://science.nasa.gov/exoplanet-catalog/kepler-167-e/
5022,Kepler-167 d,341.908,2.06 Earths,14.284,2016,https://science.nasa.gov/exoplanet-catalog/kepler-167-d/
5023,Kepler-1311 c,866.331,1.98 Earths,13.528,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1311-c/
5024,Kepler-1311 b,866.331,2.07 Earths,13.528,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1311-b/
5025,Kepler-1310 b,569.185,2.67 Earths,14.346,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1310-b/
5026,Kepler-1308 b,112.705,0.0933 Earths,16.4,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1308-b/
5027,Kepler-1307 b,1014.62,6.66 Earths,15.636,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1307-b/
5028,Kepler-1306 b,1107.5,4.31 Earths,15.353,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1306-b/
5029,Kepler-1305 b,1575.23,4.19 Earths,15.834,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1305-b/
5030,Kepler-1304 b,2176.08,5.86 Earths,15.408,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1304-b/
5031,Kepler-1303 b,897.783,2.6 Earths,14.854,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1303-b/
5032,Kepler-1302 b,634.58,2.63 Earths,15.172,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1302-b/
5033,Kepler-1301 b,854.28,2.54 Earths,15.656,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1301-b/
5034,Kepler-1300 b,777.025,2.45 Earths,12.861,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1300-b/
5035,Kepler-1299 b,1404.94,9.17 Earths,15.962,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1299-b/
5036,Kepler-1298 b,544.163,2.27 Earths,11.388,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1298-b/
5037,Kepler-1297 b,1439.47,0.871 Earths,14.867,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1297-b/
5038,Kepler-1296 b,1551.54,0.693 Earths,14.934,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1296-b/
5039,Kepler-1295 b,1174.46,3.02 Earths,16.227,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1295-b/
5040,Kepler-1294 b,1855.7,10.3 Earths,15.361,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1294-b/
5041,Kepler-1293 b,1028.16,0.871 Earths,13.377,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1293-b/
5042,Kepler-1292 b,1493.43,3.97 Earths,16.337,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1292-b/
5043,Kepler-1291 b,897.352,3.39 Earths,16.261,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1291-b/
5044,Kepler-1290 b,1593.7,2.6 Earths,15.871,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1290-b/
5045,Kepler-1289 b,1053.57,2.92 Earths,14.732,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1289-b/
5046,Kepler-1288 b,814.078,1.46 Earths,13.199,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1288-b/
5047,Kepler-1287 b,1003.26,2.99 Earths,15.216,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1287-b/
5048,Kepler-1286 b,1354.46,5.27 Earths,15.278,2016,https://science.nasa.gov/exoplanet-catalog/kepler-1286-b/
